text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
"Bom dia, Brasil  

Sejamos otimistas e fortes.  Levantem suas cabeças porque não é hora de baixar a guarda. 

Temos uma longa missão pela frente. O segundo turno já começou!

Bolsonaro saiu vitorioso nas eleições estaduais: 15 governadores simpatizantes eleitos ou no segundo turno.
Preliminarmente são 18 senadores que poderão compor a base de apoio ao governo,   99 deputados federais eleitos pelo PL. 
Isso é Gigante!


Vamos pra cima!:Brazil:",0,68,0,0,0,0,0,0,0,0,0
"O que dizer deste momento. Após quase 30 anos, nós fizemos história: vai ter segundo turno no Espírito Santo!

Eu gostaria de agradecer  cada voto, cada apoio, cada palavra de carinho. Nós acreditamos e chegamos lá!

Agora, é ir com tudo, com raça, com mais esperança. Vamos transformar o Estado! Vamos, juntos, fazer um governo para todos os capixabas! 

#EuAcredito #manato22 #segundoturno #eleições22 #manato22 #OGovernadorDeTodosOsCapixabas",0,65,0,0,1,0,0,0,0,0,0
"“Ninguém é santo como o Senhor; não existe outro deus além dele, e não há nenhum protetor como o nosso Deus.”
‭‭1Samuel‬ ‭2:2‬ ‭NTLH‬‬

Abençoada semana",0,26,0,0,1,0,0,0,0,0,1
Vamos pedir a deus pra iluminar a cabeça a cabeça desse povo,0,12,0,0,1,0,0,0,0,0,1
:raising_hands: GLÓRIAS SEJAM DADAS AO SENHOR NOSSO DEUS QUE ESCOLHEU O BRASIL PARA ENGRANDECER O SEU NOME DIANTE DAS NAÇÕES!!! :Brazil:,0,21,0,0,1,0,0,0,0,0,1
"Tbem concordo c vc em alguns aspectos, mas hoje precisamos entender q ao nos abstermos de votar automaticamente estamos elegendo Lula...façamos a nossa parte, Deus espera isso",0,27,0,0,1,0,0,0,0,0,1
Temos que fazer a nossa parte e torcer para que os tentáculos da fraude da esquerda não alcance nossas  urnas capixabas,1,21,0,0,0,0,0,0,0,0,0
"PAZ PARA NOSSA NAÇÃO 

ESSA É A HORA DA GRANDE BATALHA E COMPREENDO QUE QDO OS SOLDADOS SE SENTEM PERDIDOS, DEVAM OLHAR FIRMEMENTE PARA O SEU GENERAL, ASSIM SABERÃO DO COMANDO SEGURO… HORA DE NOS TORNAR ADULTOS NA ARTE DA GUERRA… CONFIAR NAQUELE QUE NOS GUIA E TEM DO SEU LADO O PODER DE DEUS! 

""Um soberano jamais deve colocar em ação um exército motivado pela raiva; um líder jamais deve iniciar uma guerra motivado pela ira""
- A Arte da Guerra de Sun Tzu

sugiro: NÃO DIVULGAR NENHUM POST,  VÍDEO OU ÁUDIO QUE NOS CONFUNDA E QUE CONFUNDE O GRUPO A QUE ESTEJA LIGADO.

 “Mc 9:40 Pois quem não é contra nós está a nosso favor.”

POR MIM, VIGIAR E ORAR! CONFIO NO PRESIDENTE E AGUARDAREI SUAS INSTRUÇÕES DE FORÇA!

TODA A HISTÓRIA HUMANA FOI ESCRITA ASSIM.

“Verás que o filho teu não foge à luta.”",0,147,0,0,1,0,0,0,0,0,1
":police_car_light: AQUI ESTÁ A REAL SITUAÇÃO DO BRASIL
A MAIORIA DAS INSTITUIÇÕES DE ESQUERDA SOCIALISTA COMUNISTA 
ANO QUE VEM SÓ VÃO OFICIALIZAR COM UMA NOVA CONSTITUIÇÃO SOCIALISTA COMUNISTA",0,28,0,0,0,0,1,0,0,1,1
O restante do Bolsonaro o maldita esquerda roubou junto com o tse,1,12,0,0,0,0,0,0,0,0,0
"Não perca, é tudo o que eles querem, como dizem...é mais que uma eleição, é uma guerra espiritual, não é atoa que apelaram para Macumba, Bruxaria essas coisas, mas mesmo assim Deus não permitiu a vitória do Diabo.",1,38,0,0,1,0,1,0,1,0,1
"O cara não entende e quer chamar os outros de burro:man_facepalming_light_skin_tone::man_facepalming_light_skin_tone:
Típico de esquerdista.
Não há lógica (fica a dica)",1,20,1,0,0,0,0,0,0,0,1
Obrigam as pessoas a votarem nos candidatos.. lá na Paupina uma colega relatou q qdo o Lula passou tiveram gritos de comemoração de onde tem famílias de traficante.. e tb qdo o Elmano se elegeu...,0,35,0,0,0,0,0,1,0,0,0
Está aqui para confundir e tirar votos? Essa é  uma tática esquerdista.,0,12,0,0,0,0,0,0,0,0,1
Tem certeza que vc está no lugar certo? Então Deus é mal por deixar um ladrão governar o povo. Muito estranho sua fala.,0,23,0,0,1,0,0,1,0,0,1
Junta os votos do luladrao de ontem e mais o da Simone pronto eleito af,1,15,0,0,0,0,0,0,0,0,0
"Todos os ""fundamentos"" da teses conspiratórias bolsomions são aniquiladas no cenário baiano.",1,12,0,0,0,0,0,1,0,0,0
Cap Wagner é ilusão tb man.. ilusão.. lembra do motim.. coisa de esquerdista.. ae viu q num era pela esquerda q ele conseguiria.. ae tentou e n conseguiu nada c essa tática de neutralidade.. se fudeu,0,36,0,0,0,0,0,0,0,0,1
Gente e bem isso q eles qrem enquanto o povo fica contra o nordestino eles roubam.,0,16,0,0,0,0,0,1,0,0,0
Vamos unir ao povo nordestino pq se a gente fik com raiva aí que eles votam no ladrão mesmo,1,19,0,0,0,0,0,1,0,0,1
Agr chego a hora do povo nordestino mostra nas rua nos comício do presidente q eles apoia o Bolsonaro.,0,19,0,0,0,0,0,1,0,0,0
"Quanto mais a pessoa considerar a igualdade absoluta entre todos os povos para ser uma condição desejável, mais à esquerda vai estar no espectro ideológico. Quanto mais uma pessoa considera a desigualdade como inevitável ou mesmo desejável, o mais para a direita será"", declara Roderick Stackleberg, estudioso do tema que enquadra o fascismo como direita.
No fascismo, o que é incompatível com a lógica de esquerda, há entes naturalmente superiores e inferiores no funcionamento orgânico da sociedade.",0,77,0,0,0,0,0,1,0,0,0
"Outra coisa relevante é que o fascismo não vive somente de concepções próprias, mas está constantemente se apropriando de definições dos outros e tomando o lugar de movimentos que se enfraquecem. Em 1919, Mussolini escreveu que o fascismo era contra o “atraso da direita” e a “destrutividade da esquerda”. ",0,49,0,0,0,0,0,0,0,0,0
"Porém, em 1935, quando o Duce publicou o programa A Doutrina do Fascismo, ele já se declarou como extrema-direita, colocando: ""Somos livres para acreditar que este é o século da autoridade, um século tendendo para a 'direita', um século fascista”.",0,40,0,0,0,0,0,0,0,0,0
Eles só tão usando o nordestino vamos para com isso. Eu até sei q tem alguns nordestino q votam no ladrão mas não é maioria.,1,25,0,0,0,0,0,1,0,0,1
Exatamente! Ela quer nos desanimar. Isso é  tática esquerdista. Vem de mansinho para desanimar o povo. Mas aqui não vai conseguir. Estamos unidos com o nosso capitão,0,27,0,0,0,0,0,0,0,0,1
":police_car_light: A FRAUDE
OS ILLUMINATI
NOVA ORDEM MUNDIAL 
NON
FÓRUM ECONÔMICO MUNDIAL 
ELITE GLOBALISTA 
Os FINANCISTAS GLOBAIS
A CHINA COMUNISTA 
Partido comunista chinês 
Todos essas instituições apoiam Lula e Alkimim              
E o STF já falou que vai trabalhar para cumprir a 
AGENDA  2030 Da ONU",0,45,0,0,0,0,1,0,0,1,1
"porquê quando eu tava lá esperando o pessoal votar pra mim votar também, tinha gente que táva votando com o adesivo do 13 ou comisa vermelha tava fazendo aquele barulho de confirmação, já tinha uns com a camisa do Brasil ou do Bolsonaro que nem eu mesmo tava, quando nois tava votando não tava  fazendo barulho nenhum eu achei até estranho, aí eu esperei mais pessoas votarem e os que tava com adesivo do 13 tava tudo fazendo o som da confirmação dos votos",0,84,0,0,0,0,0,1,0,0,0
Concordo plenamente! Bora lutar e orar! Esquece essa questão de fraude de urnas. Vamos mostrar nossa força! Deus está conosco!,0,20,0,0,1,0,0,0,0,0,1
"Ha 2000 anos o povo escolhe o ladrao. Ontem não foi diferente. Triste ver tanta gente ou ignorante e sem acesso à informaçãode qualidade ou desprovido de valores éticos e morais. Mas não adianta só reclamar. Temos que sair da nossa zona de conforto e lutar, garimpar votos etc onde quer que seja. Que Deus nos proteja do mal.",1,59,0,0,1,0,0,0,0,0,1
"Exagerado, luto pq ainda não acabou. Muitas coisas Deus permite pra q não nos achamos maiores q Ele:folded_hands::folded_hands:",0,18,0,0,1,0,1,0,0,0,1
Juntos somos mais fortes e Deus nos capacite e abençoe nossa nação,0,12,0,0,1,0,0,0,0,0,1
Brasil acima de tudo deus acima de todos vamos seguir esse lema,0,12,0,0,1,0,0,0,0,0,1
Só maligno mas com muita oração. não estamos lutando contra o homem mais contra  legiões de  Espíritos malignos . temos que entender isso :folded_hands:,0,24,0,0,1,0,0,0,0,0,0
bolsonaro deveria falar com o elon musk pra ele manda o melhor snaipe  do mundo pra neutralizar o luladrao,1,19,0,0,0,0,0,0,0,0,0
PARA VOCÊS DA DIREITA QUE CAI FÁCIL NA ARMADILHA DA ESQUERDA  JOGAM VÍDEO NAS REDES SOCIAIS DA ARMAÇÃO DA ESQUERDA ESTÁ AÍ UMA PROVA DE IRMÃO NORDESTINO NOSSA BANDEIRA JAMAIS SERA VERMELHA,0,32,0,0,0,0,0,1,0,0,0
"Vdd, mas qualquer voto amigo é importante, vamos pra cima, Deus a cima de tudo.",0,15,0,0,1,0,0,0,0,0,1
Nosso grito tá entalado na garganta..mais dia 30 vai sair..se Deus quiser,0,12,0,0,1,0,0,0,0,0,1
Eu não mudo meu voto nem na bala sou é bolsonaro 22 22 22 22 22 22,0,17,1,0,0,0,0,0,1,0,0
Tô pensando aqui … como é que todo mundo se revolta pq não podia trabalhar na pandemia e vota nesse satanás do Camilo,1,23,0,0,1,0,0,0,0,0,0
Exato! Como pode uma cretina dessa está em um grupo de direita! Tira ela ou saiu eu,1,17,0,0,0,0,0,0,0,0,0
"Grupo de baixaria tô fora, um retardado falando sobre comunismo e nem sabe o que significa, e nem existe mais, morreu com a URSS, aí fica um babaca falando de nacionalismo tipo Hitler, se autoproclamado sábio, vá carpir um lote bobao",1,41,1,0,0,0,0,0,0,0,0
Os cara vê os vídeos vê o cara indo fazer a macumba e ainda não acreditar pqp,1,17,0,0,1,0,0,0,1,0,0
"Hj eu vejo que se a gente estivesse na época da escravidão, alguns nordestino iria apoiar a permanência da escravidão",1,20,0,0,0,0,0,1,0,0,0
"Vamos lutar contra isso, se abaixarmos a cabeça seremos coniventes com o futuro negro que se descortina",1,17,0,0,0,0,0,0,0,0,0
"Estamos de luto
Preocupados 
Os trabalhadores desse Brasil 
Preocupados
Com nosso futuro
Da nossa geração 
Meu Deus 
Hj tô muito abalada 
Tentando tirar forças aqui 
Pra continuar 
E ter Fé que vamos virar esse jogo
Esperança :Brazil::green_heart::yellow_heart:",0,37,0,0,1,0,0,0,0,0,1
Principalmente que agora temos um congresso mais conservador do que o anterior.,0,12,0,0,0,0,0,0,0,0,1
"Agradeço a todos que votaram em Edson Freitas 35.190, Guerino Zanon 55, Magno Malta 222 e Jair Bolsonaro 22.
Fiz o meu papel como Candidato e apoiador.
Agora no segundo turno, declaro meu apoio a Carlos Manato que também representa a direita e tenho certeza que ele fará a mudança que o Espírito Santo precisa. 
Seguiremos unidos agora com Manato Governador 22 e Bolsonaro Presidente 22. 
#estamosjuntos 
#manato22 
#bolsonaro22",0,69,0,0,1,0,0,0,0,0,1
TEMOS QUE ESTAR EM ESPIRITO DE LUTA E NAO DE LUTO!!!! BORA PRA CIMA!!:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::Brazil::Brazil::Brazil::Brazil::Brazil:,0,14,0,0,0,0,0,0,0,0,0
Enquanto vc fala Deus confirma com a voz dos pássaros  ao fundo do seu áudio!!!:folded_hands_light_skin_tone::Brazil::red_heart:,0,15,0,0,1,0,0,0,0,0,1
"Qd o bandido bolsopetista de merda comer cachorro ainda irá apoiar o Bozo, o mula, o Ciro e o Moro",1,20,0,0,0,0,0,0,0,0,1
"Deus nos guarde 
Guarde nossa nação 
Nosso Presidente 
Vamos seguir em frente",0,12,0,0,1,0,0,0,0,0,1
"Primeiro de tudo é Deus na frente! Sem dúvidas, as forças armadas precisam  fazer as checagens das urnas.",0,18,0,0,1,0,0,0,0,0,1
"Qd vc e sua família começar a comer cachorro não ficar engraçado, qd a puta da sua mãe, a vadia da sua mulher e a piranha da sua filha tiver se prostituindo pra vc comer cachorro vc irá lembrar de mim.",1,41,0,0,0,0,1,0,0,0,0
"P O V O  DE  DEUS PAI DEUS FILHO DEUS ESPIRITO SANTO ! ESTE É SINAL FINAL ACORDEM, :eyes::eyes: BEM ABERTO :Brazil::Brazil::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone:",0,22,0,0,1,0,0,0,0,0,1
Por vou te falar viu tem um pessoal bruto e fanático demais,0,12,0,0,0,0,0,0,0,0,1
"Bom dia Meus Amigos Patriotas do Bem !!! 
Gostaria de Agradecer Primeiramente Ao Nosso DEUS pela campanha linda que fizemos, em segundo a minha Família,  e de coração á vocês meus amigos e as suas famílias e amigos que nos deram a honra do seu voto na nossa candidatura a Deputado Estadual. Infelizmente, não foi desta vez que chegamos ao patamar necessário.
Para mim, que concorri sem fundão em conta corrente  e sem doações financeiras, foi uma Grande Vitória! Peço que agradeçam aos amigos, e familiares pelo apoio a nossa candidatura. 
Meu Adeus não é pra Sempre, apenas um até breve, quando menos imaginarem estarei chegando.. 
Gratidão!!!! 
:folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::Brazil::Brazil::Brazil:
Forte e fraterno Abraço 
Patric Arend Lüderitz
NÃO DESISTAMOS TEMOS O 2 TURNO PRA PELEAR !!!!",0,124,0,0,1,0,0,0,0,0,1
"Me desculpa se foi ofensa a algum nordestino.

Sei que não são todos.

Mas tomara q seja somente fraude eleitoral",0,20,0,0,0,0,0,1,0,0,0
"Perdão capitão! O senhor não nos deve explicações o senhor enfrentou uma quadrilha sozinho o senhor acabou com a corrupção o senhor enfrentou uma pandemia e o povo não viu perdão capitão por tantas noites de sono que perdeu pensando em nós , e, nos não vimos. Vimos sim capitão quem não viu foi aquele que finge de cego. Bora pra frente capitão o povo do bem está com o senhor e o bem prevalece.",0,75,1,0,0,0,0,0,0,0,0
Com esse vídeo qualquer idiota vera que fomos logrados nas urnas eletrônicas,1,12,1,0,0,0,0,0,0,0,0
"Pelo amor de Deus, divulguem. Ele ainda está nos dando uma oportunidade de livrar nosso Brasil do Comunismo. Perdemos uma batalha, não a guerra. Vamos redobrar nossas Orações, nossas divulgações. É o nosso futuro que está em jogo. Que Deus tenha Misericordia de nós! Paz e Bem!",0,47,0,0,1,0,0,0,0,0,1
"Até agora, é show do Presidente Bolsonaro pelo Senado nos Estados 

*1) Damares Alves no DF
*2) Ministra Tereza Cristina no MT do Sul do Progressista.
*3) Cleitinho em Minas Gerais do PL
*4) Marcos Pontes em São Paulo 
*5) Mourão no RS Republicano
*6) Ministro Rogério do PL Marinho no RN 
*6) Coronel Menezes no AM do PL
*7) Jorge Seif em SC do PL
*8) Wilde Morais em GO do PL
*9) Wellington Fagundes no Mato Grosso do PL
*10) Jaime Bagattoli em RO do PL",0,88,0,0,0,0,0,0,0,0,1
Isso. Agora é a hora do gigante mostrar sua força. E o gigante somos nós,0,15,0,0,0,0,0,0,0,0,0
"SE ISSO NÃO É SUFICIENTE PARA COMPROVAR A FRAUDE NA APURAÇÃO, ENTÃO REALMENTE O TSE VAI ELEGER O LULADRÃO NO 2° TURNO.",1,22,0,0,0,0,0,0,0,0,1
"Maravilhosa mensagem.
Vamos a luta, pois com Deus :folded_hands: tudo se ganha, nada se perde.",0,15,0,0,1,0,0,0,0,0,1
"Sim , as pessoas tem o livre arbítrio, ela disponibiliza o mal e cada um escolhe se vai abraçar ou não … ele não interfere nas escolhas , cada um escolhe como será , então sim , até a perda do diabo é honesto ….",0,45,0,0,1,0,0,0,0,0,0
Se o diabo fosse honesto não teria sido expulso do paraíso!,0,11,0,0,1,0,0,0,0,0,0
Eu creio na virada em nome de Jesus! Amém :blue_heart::yellow_heart::green_heart::red_heart::red_heart::red_heart::red_heart::red_heart:Deus nos controle sempre! Amém,0,14,0,0,1,0,0,0,0,0,1
Deus venha cobrir meu presidente com teu manto . E tamos juntos :oncoming_fist::green_heart::Brazil:,0,13,0,0,1,0,0,0,0,0,1
"Oh Meu povo; que sensação ruim nesse momento 

Se não botassemos nossos joelhos no chão e o rosto tamb em reverência e clamar ao Deus altissimos, não suportariamos tanta humilhação",0,30,0,0,1,0,0,0,1,0,1
"Vamos orar sempre nós humilhar pra q Deus envie sua bênção a todos nós, ameem",0,15,0,0,1,0,0,0,0,0,1
"Ninguém ninguém sabe o q aconteceu nas urnas, já anoite, ainda cheias de pessoas pra votarem

Só Deus sabe de tudo !!!",0,22,0,1,1,0,0,0,0,0,1
Povo ao invés de acharmos culpados vamos orar porque é uma guerra espiritual do bem contra o mal se ficarmos discutindo Deus  não vai se agradar ele quer joelho no chão Deus esta dando o recado que ainda não acabou vamos orar Amem...,0,43,0,0,1,0,0,0,0,0,1
"Nosso amado presidente Bolsonaro já estava na frente; ia ganhar tranquilamente;  Ele ia vencer as eleições; tínhamos certeza, pois é o melhor candidato, respeitado 

Somos dependente de alguém mais Forte e Poderoso: Deus, Deus invisível 
Ele age e agira por todos nós os q creem",0,45,0,0,1,0,0,0,0,0,1
"Nós precisamos lutar, Deus está com a gente, somos do bem mas temos que lutar, se no 2° turno os votos não forem impressos, estamos perdidos!!!",0,26,0,0,1,0,0,0,0,0,1
"Bom dia minha flor!!
Seu que deve estar muito triste e chateada assim como eu estou!
Não vamos abaixar a cabeça para esses pilantras.
Vamos continuar confiante em Deus e nossa força para continuar.
Vamos dobrar nossas orações e campanha pelo nosso Presidente!!
Vamos para o segundo turno com mais Sede da vitória do nosso Presidente!!
Somos patriotas e não vamos deixar que esses vagabundos ganhe eleição no roubando! 
Fica tranquila. 
Bjo",0,72,0,0,1,0,0,0,0,0,1
"Nem tudo está perdido, pode uma prova, depois da prova se for da vontade de Deus vem a Vitória.",0,19,0,0,1,0,0,0,0,0,1
"Bom dia.  
Senhor,  tira do nosso coração, do nosso pensar toda a angústia todo o sentimento de decepção, livra- nos desse medo da manipulação, a nossa luta não é desse mundo.  Nesses dias que antecede o segundo turno vamos  confiar em Jesus.   Convido aos amigos para orar mais e jejuar algumas horas na semana e que seja feita a vossa vontade oh Pai !!! Só  Jesus pode mostrar onde estão as maledicências e abrir os caminhos. 
   E como dizia meu avô: Não cai uma folha da árvore se Deus não permitir.",0,91,0,0,1,0,0,0,0,0,1
"Obrigada meu Deus todo poderoso,  por que vindes a mim, eu sua semelhança e sua serva, e seu templo de morada. Jamais utilizarei seu nome em vão para deturpar suas palavras. Colocar como certa a violência,  o mal ao próximo.  Nem no antigo nem no novo testamento :folded_hands_light_skin_tone:",0,48,0,0,1,0,0,0,0,0,1
