text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
"Ele ainda da o benefício da dúvida ao Moraes, claro que o presidente do  TSE vai vir a público assumir que houve fraude nas urnas, Lula descondenado, ameaça a liberdade de expressão sob o pretexto de fake News e atos antidemocrático, ou milícias digitais, Lula sai da cadeia sem ser enquadrado na lei da ficha limpa, tudo para que ele pudesse concorrer a presidência da República novamente, todo o ativismo do STF favorecendo o candidato petralha, lembrando que o PT entrou com pedido no STF para tornar Bolsonaro inelegível em 2026, nem assumiram ainda é já estão preocupados com 2026, Malafaia acorda democracia nenhuma elegeria Marcola, Fernandinho Beira Mar, por que elegeria Lula?",0,113,0,0,0,0,0,0,1,0,1
":warning::warning:IMPORTANTE :warning::warning:

Não percam tempo falando de fraude, as forças armadas e o presidente estão averiguando isso. O foco deve ser conquistar os indecisos que foram de Lula no 1° turno por influência da mídia e ""voto útil"" para o primeiro das pesquisas.

Lembre : 
- a esquerda cresceu na América Latina devido a abstenção 
Repassem.",0,56,0,0,0,0,0,0,0,0,0
Então não entra na onda da esquerda por favor... Antes de se decepcionar facilmente apure os fatos... Precisamos de pessoas cientes e não emocionadas,0,24,0,0,0,0,0,0,0,0,0
"Deus usou a arrogância, a ALTIVEZ e tudo o mais do Faraó, para libertar os hebreus de uma escravidão de 400 anos. E quem se apresentou a Faraó para tal feito foi Moisés, que tinha em mãos apenas um cajado de pastor de ovelhas.:eyes::place_of_worship::Brazil::place_of_worship:",0,44,0,0,1,0,0,0,0,0,1
"Meu Deus como tem gente inocente, ou então são petistas disfarçados postando comprovante para estimular os eleitores do Presidente a fazer o mesmo. Esse pessoal é muito ardiloso.",0,28,0,0,1,0,0,0,0,0,1
"Talvez vc não tenha vista vídeos de relatos de pessoas no dia da votação. E pelas manifestações não acredito que seja maioria.
Assim cada estado tem esquerdista, mas um pequeno grupo.",0,31,0,0,0,0,0,0,0,0,1
"O mais importante a partir de agora é cada um de nós atuar mais no convencimento, no tete a tete, e, com muita conversa, tentar trazer para o nosso lado aqueles que votaram em branco, nulo, em outros candidatos, inclusive no molusco, e os que não votaram no 1° turno! Se cada patriota conseguir um voto, vamos virar o jogo! Eu já consegui dois!!! Vamos agir agora!!!:folded_hands::folded_hands::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_sunglasses::smiling_face_with_sunglasses::Brazil::Brazil:",0,67,0,0,0,0,0,0,1,0,0
"Ola irmãos  meu nome é Marcia Rocha e sou a fundadora da rede Judah :folded_hands::red_heart:nunca pedi nada aos membros do canal e do grupo ,mas nao tenho a quem recorrer :disappointed_face: sou mãe sozinha  e estou passando por problemas delicados financeiro , e  desempregada  devido o problema atual, pagando aluguel fora os problemas de contas  e outras privacoes com meu filho , :crying_face:por isso pela primeira e com o coração apertado venho pedir  ajuda a vcs . 

Desde ja agradeco , qualquer contribuicao e válida. Conto com suas orações tbm !Que o Eterno Abencoe:folded_hands:

Marcia cristina dos santos rocha 
Itaú 
Agência: 0684
Conta corrente: 04616 dig: 2
CPF e Pix : 60646187104",0,112,0,0,1,0,0,0,0,0,0
"Deus, et páter Dómini nóstri Jesu Christi, invocámus nómen sánctum tuum, et clemántiam tuam súpplices expóscimus: ut per intercessiónem immaculátae semper Vírginis Dei Genitrícis Maríae, beáti Michaélis Archángeli, beáti Jóseph ejúsdem beátae Vírginis Sponsi, beatórum Apostolórum Pétri et Páuli et ómnium Sanctórum, advérsus sátanam, omnésque álios immúndos spíritus, qui ad nocéndum humáno géneri animásque perdéndas pervagántur in múndo, nóbis auxílium praestáre dignéris",0,62,0,0,1,0,0,0,0,0,1
Esse é o nome do teu canal? Que absurdo! Tá querendo deixar o povo doente. O sangue de Jesus tem poder.,0,21,1,0,1,0,0,0,0,0,0
Soraya mesmo ficou neutra pq sabe q quem votou votou no pt q bqteu no teto e ja era agora mesmo pouquinho quem vota em branco ou no padre nao vota em pt jamais,0,34,0,0,0,0,0,0,1,0,0
"Essa é outra burrice da direita.
Deixar de votar em Daniel com medo de Molon.

Romário, a filha do Garotinho e Molon é a mesma merda.
Ou vcs acreditam que Clarissa ou Romário vão colocar o pau na mesa contra o STF, que é o que precisamos. Claro que não. Serão tão omissos e fdp como o Molon.
Verifiquem os 8 anos desse merda desse Romário.",0,66,0,0,0,0,0,0,1,0,0
"Ignorância tua. 
Jesus veio nos mostrar que perante Deus somos todos iguais. Viemos para servir. Multiplicação dos pães através da partilha. Em atos as primeiras comunidades cristãs partilhavam aquilo que tinham. A esmola da viúva que deu tudo que tinha. Me apresenta uma única passagem da Bíblia que mostra um Jesus capitalista.",0,52,0,0,1,0,0,0,0,0,1
"EU QUERO ESSA FAIXA PRA COLOCAR NA PRAÇA DA MINHA CIDADE AQUI NA BAHIA, CANUDOS SERTÃO BAIANO -BAHIA",0,18,0,0,0,0,0,1,0,0,0
"As suspeitas de interferência estrangeira dentro do nosso sistema eleitoral ou até mesmo de fraude oligárquica, aumentam a cada hora com novos relatos de mesários que afirmam que a contagem de votos das urnas eletrônicas estavam contabilizando sempre os mesmos números em sequência 129; 1229; 12299; 122299 para o candidato Bolsonaro e 139; 1339; 13399; 133399 para o candidato Lula em diferentes urnas de diferentes regiões de voto. Relatos que podem vir a se confirmar posteriormente com o decorrer da semana e o aumento das suspeitas.


Dr. Renato R. Gomes",0,90,0,0,0,0,0,0,0,0,0
"Me disseram que vão pegar o número de nosso título e quando chegarmos pra votar já vão ter votado em nosso lugar. Agora fiquei em dúvida 
Tudo é possível pra essa esquerda",0,32,0,0,0,0,0,0,0,0,0
"Estando eles alegrando o seu coração, eis que os homens daquela cidade (homens que eram filhos de Belial) cercaram a casa, batendo à porta; e falaram ao ancião, senhor da casa, dizendo: Tira para fora o homem que entrou em tua casa, para que o conheçamos.

Juízes 19:12",0,48,0,0,1,0,0,0,0,1,0
"Kkkk sou eu João José. Em carne e osso kkkk
Gratidão por caminhar conosco :folded_hands::bouquet::face_blowing_a_kiss:
Eu que escrevo os bom dia e boa noite. Meu nome completo está lá para facilitar para a esquerda kkkk ou para instâncias superiores :winking_face_with_tongue::beaming_face_with_smiling_eyes::oncoming_fist_light_skin_tone::oncoming_fist_light_skin_tone::oncoming_fist_light_skin_tone: Selva",0,41,0,0,0,0,0,0,0,0,0
"Votei em Bolsonaro e Daniel agora. Em Copacabana tem pessoas de vermelho, reduto da esquerda",0,15,0,0,0,0,0,0,0,0,0
"Ditadura só com a conivência das Forças Armadas, senão como vai controlar a revolta da população?
A não ser que a criminalidade desça os morros e se converta no braço armado dos revolucionários.",0,33,0,0,0,0,0,0,0,0,1
" Lista de candidatos de Direita por SP:backhand_index_pointing_down:
Presidente :Brazil:
22-Jair Bolsonaro
 Governador de SP
10-Tarcísio de Freitas
 Senador 
222-Marcos Pontes
 Deputados Federais
2290-Capitão Derrite
2247-Delegado Paulo Bilynskyj
2292-Diogo Forjaz
2222-Eduardo Bolsonaro
2243-Luiz Philippe de Orleans e Bragança
1406-Moisés Pátria e Defesa
2250-Ricardo Salles
2204-Sérgio Camargo
2238-Tenente Mosart
 Deputados Estaduais
14000-José Carlos Bernardi
14193-Cabo Deycon Silva
22120-Gil Diniz
14038-Paulo Kogos
22444-Tenente Coimbra",0,61,0,0,0,0,0,0,0,0,0
"Nesse grupo tem um tal de Jackson Vilar.  Parece que é um apoiador de São Paulo.  Eu também estou nele. Duas amigas também.  Mas eu quase não entro, por isso não observei nada de estranho.",0,35,0,0,0,0,0,1,0,0,1
"USA ESTADOS REPUBLICANOS , ITÁLIA PRESIDENTA DE DIREITA MESMO LEMA DO BOLSONARO SE ELEGEU DIZENDO: DEUS,  PÁTRIA FAMÍLIA E LIBERDADE.",0,20,0,0,1,0,0,0,0,0,1
"Minutos de sabedoria

Através dos episódios do cotidiano, achamo-nos freqüentemente diante de pessoa a quem desejamos ardentemente auxiliar, desconhecendo, porém, como agir.  

Por vezes, semelhante criatura não precisa tanto de apoio material para a obtenção disso ou aquilo.

Por isso mesmo, o auxílio mais alto que se pode estender à criatura em dificuldade será sempre acatá-la como seja e como esteja; compreender que ela se encontra sob a proteção de Deus tanto quanto nós; que Deus saberá guiá-la com sabedoria e bondade; e que, de nossa parte, em qualquer fase da existência, podemos e devemos prestar-lhe o apoio do silêncio com o donativo da oração.

Pensemos nisso

Bom dia",0,109,0,0,1,0,0,0,0,0,1
"Ainda dá tempo de impedir a Ditadura de vez... compartilhe enquanto ainda podemos.
Você estâ do lado de Judas ou de Barrabás? 
:keycap_2::keycap_2::yellow_heart::green_heart::folded_hands:",0,23,0,0,0,0,0,0,0,0,1
"Sabe disto: nos últimos dias sobrevirão tempos terríveis. 
Os homens serão egoístas, avarentos, presunçosos, arrogantes, blasfemos, desobedientes aos pais, ingratos, ímpios, sem amor pela família, irreconciliáveis, caluniadores, sem domínio próprio, cruéis, inimigos do bem, traidores, precipitados, soberbos, mais amantes dos prazeres do que amigos de Deus, tendo aparência de piedade, mas negando o seu poder.
Afaste-se desses também.
2 Timóteo 3:1-5",0,61,0,0,1,0,0,0,0,0,1
"Muito provavelmente as fraudes ocorreram somente na votação para presidente, prova disso a enorme votação que os candidatos que apóiam Bolsonaro tiveram",0,22,0,1,0,0,0,0,0,0,0
"Tira o fundo branco clica naquele T que tem no lado aí aparece a opção
E coloca a cor",0,19,0,0,0,0,0,0,1,0,0
Liderados pelos USA? puta merda....e como eles querem parar o Putin?,0,11,0,0,0,0,1,0,0,0,0
"Eduardo Cunha é raposa velha, sabe muito bem o que se passa na antiga política. 
Bolsonaro REELEITO com sucesso :raising_hands::ballot_box_with_ballot::keycap_2::keycap_2::sparkles::Brazil::handshake::sunflower::check_mark_button:",0,20,0,0,0,0,1,0,0,1,0
"Não sou cristão, nem judeu. Mas espero que o Brasil seja a terra prometida.",0,14,0,0,1,0,0,0,0,0,0
"O Snowden estava dizendo que estava vendo o que estava acontecendo, não foi apoio ao Lula, ele agora é cidadão russo",0,21,0,0,0,0,0,0,0,0,0
"Aplaudo de pé!

Imagina Daniel Silveira no Senado!

Como dizia Olavo de Carvalho: o medo é um péssimo companheiro.",0,19,0,0,0,0,0,0,0,0,1
Eu não acredito em Deus. Mas se acreditasse ficaria feliz em saber disso.,0,13,0,0,1,0,0,0,0,0,1
"*IDEIA GENIAL*

Foi criado um Grupo no Telegram, exclusivo para contagem pública de votos no Bolsonaro.

Lá é Proibido postar qualquer outra coisa.

Fale de onde você é, e se você votou no Capitão do Povo.

Convidem seus amigos patriotas para entrar no grupo

[USER]",0,45,0,0,0,0,0,0,1,0,0
Se o ladrão ganhar o povo que está desperto vai reagir mas se o bolsonaro continuar o povo vai esperar que ele salve e as escrituras fala que não é o homem que vai salvar ele foi usado por Deus para segurar existe uma profecia que ele é para governar dois mandatos seguidos,0,53,0,0,1,0,0,0,0,0,1
"JOELHO NO CHÃO, MEU POVO. AINDA DÁ TEMPO DE PEDIR PERDÃO A DEUS POR CARREGAR TANTO ÓDIO NO CORAÇÃO :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:",0,20,0,0,1,0,0,0,0,0,1
"Uma vergonha, uma parlamentar se declarar neutro ou dizer q vai votar em branco.",0,14,0,0,0,0,0,0,1,0,1
":green_heart::Brazil::folded_hands: Bom Dia :folded_hands::Brazil::yellow_heart:
01/11/2022 Provérbios 5
22 Quanto ao ímpio, as suas iniquidades o prenderão, e com as cordas do seu pecado será detido.
23 Ele morrerá, pela falta de disciplina, e porque sem correcção andou, e, pelo excesso da sua loucura, andará errado, sai cambaleando por aí.
:Japanese_symbol_for_beginner:O TODO PODEROSO YHWH יהוה em nome de seu filho YAUSHA יהושע o MASHIACH:Japanese_symbol_for_beginner: 
     Pela sua misericórdia. O YHWH salva o Brasil.
:smiling_face_with_halo:ASSIM SEJA, GLORIA A YHWH:smiling_face_with_halo:",0,76,0,1,0,0,0,0,1,0,0
"boa tarde   a todos os membros parabéns para mim e meu marido recebemos nosso lucro ontem a noite estou muito feliz com esta empresa que Deus os abençoe 
AntoniaOliveira 
Você enriquece minha família fico muito feliz e quero investir novamente :bouquet::smiling_face_with_smiling_eyes::smiling_face_with_open_hands:
[USER]
[USER]",0,43,0,0,1,0,0,0,0,0,1
"O povo gosta do errado, são poucos que se    rebaixaram a esse sistema corrupto, estamos vivendo inversões de valores onde o certo é o errado e o errado se tornou o certo. Mas aquela Deus está permitindo tudo isso para o povo se despertar, quero ver daqui a algum tempo o  povo que fez as suas escolhas, comemorando a vitória do L, chorando e se maldizendo por ter votado no tal candidato, o choro vai ser o L da lamentação. No tempo de Jeremias o povo de Jerusalém ficou cativo durante 70 anos na Babilônia, sofrendo e sendo massacrado, foram tempos difíceis, mas tudo isso aconteceu por desobediência, idolatria e por amar mais as coisas erradas do que ter temor a Deus e amá-lo. Que nós possamos se achegar a Deus, se aprofundar nas escrituras sagradas vai estreitar o negócio na terra vai estreitar. Sodoma e Gomorra se davam em festa, faziam tudo o que era errado e pagaram o preço, no dias atuais o castigo de Deus para a nação será muito mais pesado do que para Sodoma e Gomorra.",0,181,0,1,1,0,1,0,0,0,1
"SEGUNDO BLOCO

:red_question_mark:Jornalista: Vera Magalhães - Tv Cultura

:red_exclamation_mark:Quem responde Lula (PT)

Vera pergunta sobre os três poderes e sobre medidas de conter o judiciário e pergunta se candidatos se comprometem a respeitar a separação dos poderes. 

Lula responde que o Brasil já experimentou, na ditadura, questões voltadas a falta de respeito aos três poderes. Além disso, ele afirma que ministros do Judiciário não devem ser amigos de presidentes e que não faria isso, pois ele considera como um retrocesso. 

#lowimpact

Fonte: BM&C News

:small_orange_diamond: t.me/alexeconomia",0,86,0,0,0,0,0,0,0,0,1
"Salmos 44: 1 Ó DEUS, nós ouvimos com os nossos ouvidos, e nossos pais nos têm contado a obra que fizeste em seus dias, nos tempos da antiguidade. 2 Como expulsaste os gentios com a tua mão e os plantaste a eles; como afligiste os povos e os derrubaste. 3 Pois não conquistaram a terra pela sua espada, nem o seu braço os salvou, mas a tua destra e o teu braço, e a luz da tua face, porquanto te agradaste deles. 4 Tu és o meu Rei, ó Deus; ordena salvações para Jacó. 5 Por ti venceremos os nossos inimigos; pelo teu nome pisaremos os que se levantam contra nós. 6 Pois eu não confiarei no meu arco, nem a minha espada me salvará. 7 Mas tu nos salvaste dos nossos inimigos, e confundiste os que nos odiavam. 8 Em Deus nos gloriamos todo o dia, e louvamos o teu nome eternamente. (Selá.) 11 Tu nos entregaste como ovelhas para comer, e nos espalhaste entre os gentios. - Bíblia JFA Offline",0,172,0,0,1,0,0,0,0,0,1
e o lula que vai trazer a ditadura? é ele quem persegue os cristãos que tem opiniões diferentes? pelo visto não,0,21,0,0,0,0,0,0,0,0,1
"Vim conversar com você!!! Você aí mesmo!!! Todo limpinho, engomado, bem vestido, sapato lustrado, barba feita, cabelinho bem penteado que é adepto da Seita da Sacrossanta Urna do Butão ou um correligionário das premissas do tempo!!! 

Você que é empresário, agricultor, comerciante, profissional liberal ou público, ou que tem um emprego!!! Você que acorda cedo todo dia e vai à luta confiando na força da Fé!!!

Você que ficou órfão de representantes políticos que possam te defender da ignomínia jurídica implantada pela Lei da Mordaça promulgada pelo TSE que caça os mandatos de qualquer político que queira se manifestar sobre a Sacrossanta Urna do Butão!!! 

Você que não quer se indispor, levantar sua voz, ecoar sua indignação, exigir respeito e agir como cidadão!!! 

Você que prefere se calar a ter que convencer uma multidão de adeptos da Sacrossanta Urna do Butão!!!


Um Patriota:Brazil:",0,143,0,0,1,0,0,0,0,0,0
"Daniel Silveira pode prejudicar a reeleição do Jair Bolsonaro. 
O cara está convidando as pessoas para irem a casa de Roberto Jefferson.
E por causa desse idiota, os militantes ""jornalistas"" estão dizendo que Bolsonaro apoia a luta armada.
Lembrando que Daniel Silveira só trouxe problemas ao presidente.
Tem militantes de esquerda, passando-se por Bolsonaristas ""apoiando"" essa burrice.
Estou fora disso, o meu foco é reeleger Jair Bolsonaro.",0,67,1,0,0,0,0,0,0,0,0
"Claro que não!
Safado!!
Semana passada encontrei ele no shopping Rio Design tem que ver a marra de sempre, a arrogância e o nariz em pé :face_vomiting:
Fuzilei ele com o olhar kkk
Que dó o RJ não ter o Daniel Silveira no Senado :pensive_face:
Foi uma grande perda pra nós, infelizmente.",0,52,0,0,1,0,0,0,1,0,0
